dataset,subject,exit,bin,lower,upper,n,accuracy,confidence
bcic2b,8,mid,13,0.8666666666666667,0.9333333333333333,19,0.7894736842105263,0.8920237908314831
bcic2b,8,mid,14,0.9333333333333333,1.0,256,0.984375,0.9745957642387265
bcic2b,8,deep,0,0.0,0.06666666666666667,0,,
bcic2b,8,deep,1,0.06666666666666667,0.13333333333333333,0,,
bcic2b,8,deep,2,0.13333333333333333,0.2,0,,
bcic2b,8,deep,3,0.2,0.26666666666666666,0,,
bcic2b,8,deep,4,0.26666666666666666,0.3333333333333333,0,,
bcic2b,8,deep,5,0.3333333333333333,0.4,0,,
bcic2b,8,deep,6,0.4,0.4666666666666667,0,,
bcic2b,8,deep,7,0.4666666666666667,0.5333333333333333,3,0.6666666666666666,0.5092708278418554
bcic2b,8,deep,8,0.5333333333333333,0.6,9,0.7777777777777778,0.5665812265878579
bcic2b,8,deep,9,0.6,0.6666666666666666,7,0.7142857142857143,0.6361066165206273
bcic2b,8,deep,10,0.6666666666666666,0.7333333333333333,3,0.6666666666666666,0.6890409093373346
bcic2b,8,deep,11,0.7333333333333333,0.8,13,0.9230769230769231,0.7763824347388512
bcic2b,8,deep,12,0.8,0.8666666666666667,8,0.5,0.8305713639769048
bcic2b,8,deep,13,0.8666666666666667,0.9333333333333333,22,0.8181818181818182,0.9079917785551044
bcic2b,8,deep,14,0.9333333333333333,1.0,255,0.9803921568627451,0.9752848937259956
bcic2b,8,final,0,0.0,0.06666666666666667,0,,
bcic2b,8,final,1,0.06666666666666667,0.13333333333333333,0,,
bcic2b,8,final,2,0.13333333333333333,0.2,0,,
bcic2b,8,final,3,0.2,0.26666666666666666,0,,
bcic2b,8,final,4,0.26666666666666666,0.3333333333333333,0,,
bcic2b,8,final,5,0.3333333333333333,0.4,0,,
bcic2b,8,final,6,0.4,0.4666666666666667,0,,
bcic2b,8,final,7,0.4666666666666667,0.5333333333333333,2,0.5,0.5304922081393084
bcic2b,8,final,8,0.5333333333333333,0.6,3,0.6666666666666666,0.5775930778445256
bcic2b,8,final,9,0.6,0.6666666666666666,6,1.0,0.6388839975149975
bcic2b,8,final,10,0.6666666666666666,0.7333333333333333,9,0.7777777777777778,0.6942406532192238
bcic2b,8,final,11,0.7333333333333333,0.8,14,0.7857142857142857,0.7658368435829431
bcic2b,8,final,12,0.8,0.8666666666666667,8,0.625,0.8372561620219507
bcic2b,8,final,13,0.8666666666666667,0.9333333333333333,19,0.7894736842105263,0.9110489924726038
bcic2b,8,final,14,0.9333333333333333,1.0,259,0.9845559845559846,0.9790100650572449
bcic2b,8,ensemble,0,0.0,0.06666666666666667,0,,
bcic2b,8,ensemble,1,0.06666666666666667,0.13333333333333333,0,,
bcic2b,8,ensemble,2,0.13333333333333333,0.2,0,,
bcic2b,8,ensemble,3,0.2,0.26666666666666666,0,,
bcic2b,8,ensemble,4,0.26666666666666666,0.3333333333333333,0,,
bcic2b,8,ensemble,5,0.3333333333333333,0.4,0,,
bcic2b,8,ensemble,6,0.4,0.4666666666666667,0,,
bcic2b,8,ensemble,7,0.4666666666666667,0.5333333333333333,1,1.0,0.5036438244704654
bcic2b,8,ensemble,8,0.5333333333333333,0.6,4,1.0,0.5720076819166345
bcic2b,8,ensemble,9,0.6,0.6666666666666666,11,0.8181818181818182,0.6315636214009416
bcic2b,8,ensemble,10,0.6666666666666666,0.7333333333333333,11,0.9090909090909091,0.7003955696218165
bcic2b,8,ensemble,11,0.7333333333333333,0.8,7,0.7142857142857143,0.7749597952275558
bcic2b,8,ensemble,12,0.8,0.8666666666666667,12,0.5833333333333334,0.8363763333544624
bcic2b,8,ensemble,13,0.8666666666666667,0.9333333333333333,18,0.8888888888888888,0.9080576619525887
bcic2b,8,ensemble,14,0.9333333333333333,1.0,256,0.98046875,0.9767668448590056
