dataset,subject,exit,bin,lower,upper,n,accuracy,confidence
bcic2a,7,final,6,0.4,0.4666666666666667,1,1.0,0.43503901082936275
bcic2a,7,final,7,0.4666666666666667,0.5333333333333333,3,0.3333333333333333,0.5038985787275293
bcic2a,7,final,8,0.5333333333333333,0.6,0,,
bcic2a,7,final,9,0.6,0.6666666666666666,1,1.0,0.6223654714824417
bcic2a,7,final,10,0.6666666666666666,0.7333333333333333,4,0.5,0.7063888663679956
bcic2a,7,final,11,0.7333333333333333,0.8,3,0.6666666666666666,0.7672381993954268
bcic2a,7,final,12,0.8,0.8666666666666667,6,1.0,0.836938924048435
bcic2a,7,final,13,0.8666666666666667,0.9333333333333333,16,0.875,0.9107246859168322
bcic2a,7,final,14,0.9333333333333333,1.0,254,0.9566929133858267,0.9674689002969754
bcic2a,7,ensemble,0,0.0,0.06666666666666667,0,,
bcic2a,7,ensemble,1,0.06666666666666667,0.13333333333333333,0,,
bcic2a,7,ensemble,2,0.13333333333333333,0.2,0,,
bcic2a,7,ensemble,3,0.2,0.26666666666666666,0,,
bcic2a,7,ensemble,4,0.26666666666666666,0.3333333333333333,0,,
bcic2a,7,ensemble,5,0.3333333333333333,0.4,3,1.0,0.3789026231641885
bcic2a,7,ensemble,6,0.4,0.4666666666666667,0,,
bcic2a,7,ensemble,7,0.4666666666666667,0.5333333333333333,4,1.0,0.5086082915626734
bcic2a,7,ensemble,8,0.5333333333333333,0.6,2,1.0,0.5741781741512271
bcic2a,7,ensemble,9,0.6,0.6666666666666666,1,1.0,0.6382313626334664
bcic2a,7,ensemble,10,0.6666666666666666,0.7333333333333333,2,0.5,0.6954294886436603
bcic2a,7,ensemble,11,0.7333333333333333,0.8,6,0.8333333333333334,0.7633023172607708
bcic2a,7,ensemble,12,0.8,0.8666666666666667,7,0.8571428571428571,0.8497751523231896
bcic2a,7,ensemble,13,0.8666666666666667,0.9333333333333333,22,0.8636363636363636,0.9091323036216042
bcic2a,7,ensemble,14,0.9333333333333333,1.0,241,0.966804979253112,0.9653393377604178
